order,family,genus,species,genus.species,original.species.name,name.changed...1.yes..0..no.,tsn,rank,year,super.family,town,NZ.region,nz.area.code,origin,ecozone,current.distribution.cosmopolitan.,phagy,phagy.main,feeding.type,feeding.main,size.mm.,comment,eradicated,Intentional_Release,source,vagrant
Hemiptera,Miridae,Sidnia,kinbergi,Sidnia kinbergi,Sidnia kinbergi,0,NA,Species,1926,Miroidea,Auckland/Nelson,NA,AK/NN,Australia,Australasia,No,polyphagous,Polyphagous,herbivore,Herbivore,4.5,NA,NA,NA,"Edney-Browne, 2018",NA
Lepidoptera,Geometridae,Sigilliclystis,NA,Sigilliclystis insigillata,NA,NA,NA,Species,2003,NA,NA,Auckland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoare, 2018",NA
Hymenoptera,Signiphoridae,Signiphora,flavella,Signiphora flavella,Signiphora flavella,0,NA,Species,1962,NA,Waihau Bay,Gisborne,GB,NA,Nearctic,No,f-oligophagous,Oligophagous,parasitoid,Parasitoid,0.5,NA,NA,NA,"Edney-Browne, 2018",NA
Hymenoptera,Signiphoridae,Signiphora,flavopalliata,Signiphora flavopalliata,Signiphora flavopalliata,0,NA,Species,1977,NA,Auckland,Auckland,AK,"S. America, Americas",Neotropic,No,f-oligophagous,Oligophagous,parasitoid,Parasitoid,NA,NA,NA,NA,"Edney-Browne, 2018",NA
Hymenoptera,Signiphoridae,Signiphora,merceti,Signiphora merceti,Signiphora merceti,0,NA,Species,1960,NA,Havelock North,Hawke's Bay,HB,C,Cosmopolitan,Yes,f-oligophagous,Oligophagous,parasitoid,Parasitoid,0.5,NA,NA,NA,"Edney-Browne, 2018",NA
Coleoptera,Silvanidae,Silvanus,bidentatus,Silvanus bidentatus,Silvanus bidentatus,0,186922,Species,1902,Cucujoidea,Waitakere,Auckland,AK,NA,Palearctic,Yes,polyphagous,Polyphagous,herbivore,Herbivore,3,NA,NA,NA,"Edney-Browne, 2018",NA
Coleoptera,Silvanidae,Silvanus,unidentatus,Silvanus unidentatus,Silvanus unidentatus,0,186924,Species,1913,Cucujoidea,Auckland,Auckland,AK,Europe,Palearctic,No,NA,NA,herbivore,Herbivore,3,NA,NA,NA,"Edney-Browne, 2018",NA
Diptera,Syrphidae,Simosyrphus,grandicornis,Simosyrphus grandicornis,Simosyrphus grandicornis,0,NA,Species,NA,Aschiza,NA,NA,NA,"Australia, Pacific Is.",Australasia/Oceania,No,NA,NA,herbivore,Herbivore,NA,NA,NA,NA,"Edney-Browne, 2018",NA
Hemiptera,Flatidae,Siphanta,acuta,Siphanta acuta,Siphanta acuta,0,200467,Species,1909,Fulgoroidea,NA,NA,NA,Australia,Australasia,No,polyphagous,Polyphagous,herbivore,Herbivore,9,NA,NA,NA,"Edney-Browne, 2018",NA
Hemiptera,Aleyrodidae,Siphoninus,phillyreae,Siphoninus phillyreae,Siphonius phillyreae,1,NA,Species,1995,Aleyrodoidea,Auckland,Auckland,AK,"Europe, N. Africa, Mediterranean",Palearctic,Yes,polyphagous,Polyphagous,herbivore,Herbivore,1.5,NA,NA,NA,"Edney-Browne, 2018",NA
Hymenoptera,Siricidae,Sirex,noctilio,Sirex noctilio,Sirex noctilio,0,NA,Species,1900,NA,Wairarapa,Wellington,WA,Europe,Palearctic,No,g-oligophagous,Oligophagous,phytophagous-wood borer,Herbivore,30,NA,NA,NA,"Edney-Browne, 2018",NA
Neuroptera,Sisyridae,Sisyra,NA,Sisyra rufistigma,NA,NA,NA,Species,1997,NA,NA,North Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA
Hemiptera,Aphididae,Sitobion,fragariae,Sitobion fragariae,Sitobion fragariae,0,NA,Species,1969,Aphidoidea,Kaitaia,Northland,ND,NA,NA,NA,polyphagous,Polyphagous,herbivore,Herbivore,NA,NA,NA,NA,"Edney-Browne, 2018",NA
Hemiptera,Aphididae,Sitobion,miscanthi,Sitobion miscanthi,Sitobion miscanthi,0,200677,Species,1959,Aphidoidea,Lincoln,Nelson- Tasman,NN,NA,NA,NA,polyphagous,Polyphagous,herbivore,Herbivore,NA,NA,NA,NA,"Edney-Browne, 2018",NA
Coleoptera,Curculionidae,Sitona,discoideus,Sitona discoideus,Sitona discoidea,1,NA,Species,1974,Curculionoidea,Napier,Hawke's Bay,HB,Europe & N. Africa,Palearctic,Yes,oligophagous,Oligophagous,herbivore,Herbivore,5,NA,NA,NA,"Edney-Browne, 2018",NA
Coleoptera,Curculionidae,Sitona,lepidus,Sitona lepidus,Sitona lepidus,0,619042,Species,1996,Curculionoidea,Waikato,Waikato,WO,Europe,Palearctic,Yes,oligophagous,Oligophagous,herbivore,Herbivore,4,NA,NA,NA,"Edney-Browne, 2018",NA
Coleoptera,DryophthorIdae,Sitophilus,granarius,Sitophilus granarius,Sitophilus granarius,0,188076,Species,1921,Curculionoidea,Wellington,Wellington,WN,Oriental region,Palearctic/Oriental,Yes,polyphagous,Polyphagous,herbivore,Herbivore,3,NA,NA,NA,"Edney-Browne, 2018",NA
Coleoptera,Dryophthoridae,Sitophilus,oryzae,Sitophilus oryzae,Sitophilus oryzae,0,188080,Species,1937,Curculionoidea,Nelson,Nelson- Tasman,NN,Oriental region,Palearctic/Oriental,Yes,polyphagous,Polyphagous,herbivore,Herbivore,3.5,NA,NA,NA,"Edney-Browne, 2018",NA
Coleoptera,Dryophthoridae,Sitophilus,zeamais,Sitophilus zeamais,Sitophilus zeamais,0,619050,Species,1971,Curculionoidea,Auckland,Auckland,AK,Oriental region,Palearctic/Oriental,Yes,polyphagous,Polyphagous,herbivore,Herbivore,3,NA,NA,NA,"Edney-Browne, 2018",NA
Lepidoptera,Gelechiidae,Sitotroga,cerealella,Sitotroga cerealella,Sitotroga cerealella,0,NA,Species,1908,NA,Wellington,Wellington,WN,Europe,Palearctic,Yes,polyphagous,Polyphagous,herbivore,Herbivore,15,NA,NA,NA,"Edney-Browne, 2018",NA
Hemiptera,Aphididae,Smynthurodes,betae,Smynthurodes betae,Smynthurodes betae,0,NA,Species,1922,Aphidoidea,Wellington,Wellington,WN,NA,NA,NA,polyphagous,Polyphagous,herbivore,Herbivore,NA,NA,NA,NA,"Edney-Browne, 2018",NA
Phthiraptera,Linognathidae,Solenopotes,burmeisteri,Solenopotes burmeisteri,Solenopotes burmeisteri,0,624852,Species,1890,Anoplura,NA,NA,NA,Europe,Palearctic,No,monophagous,Monophagous,parasite,Parasite,2.5,NA,NA,NA,"Edney-Browne, 2018",NA
Phthiraptera,Linognathidae,Solenopotes,capillatus,Solenopotes capillatus,Solenopotes capillatus,0,186072,Species,1814,Anoplura,NA,NA,NA,C,Cosmopolitan,Yes,o-oligaphagous,Oligophagous,parasite,Parasite,1,NA,NA,NA,"Edney-Browne, 2018",NA
Thysanoptera,Phlaeothripidae,Sophiothrips,greensladei,Sophiothrips greensladei,Sophiothrips greensladei,0,NA,Species,1969,NA,Wainuiomata,Wellington,WN,Australia,Australasia,No,NA,NA,mycophagous,Mycophagous,1,NA,NA,NA,"Edney-Browne, 2018",NA
Hymenoptera,Pteromalidae,Spalangia,cameroni,Spalangia cameroni,Spalangia cameroni,0,NA,Species,1962,NA,Nelson,Nelson- Tasman,NN,C,Cosmopolitan,Yes,f-oligophagous,Oligophagous,parasitoid,Parasitoid,3,NA,NA,NA,"Edney-Browne, 2018",NA
Hymenoptera,Pteromalidae,Spalangia,endius,Spalangia endius,Spalangia endius,0,NA,Species,NA,NA,NA,NA,NA,C,Cosmopolitan,Yes,o-oligophagous,Oligophagous,parasitoid,Parasitoid,NA,NA,NA,NA,"Edney-Browne, 2018",NA
Hymenoptera,Pteromalidae,Spalangia,nigra,Spalangia nigra,Spalangia nigra,0,NA,Species,1969,NA,NA,NA,NA,C,Cosmopolitan,Yes,o-oligophagous,Oligophagous,parasitoid,Parasitoid,NA,NA,NA,Yes,"Cameron, 1989",NA
Hymenoptera,Pteromalidae,Spalangia,nigroaenea,Spalangia nigroaenea,Spalangia nigroaenea,0,NA,Species,NA,NA,NA,NA,NA,C,Cosmopolitan,Yes,f-oligophagous,Oligophagous,parasitoid,Parasitoid,NA,NA,NA,NA,"Edney-Browne, 2018",NA
Hymenoptera,Braconidae,Spathius,exarator,Spathius exarator,Spathius exarator,0,NA,Species,1953,NA,Central Otago,Otago,CO,NA,Palearctic,No,o-oligophagous,Oligophagous,parasitoid,Parasitoid,6,NA,NA,NA,"Edney-Browne, 2018",NA
Hymenoptera,Braconidae,Spathius,pedestris,Spathius pedestris,Spathius pedestris,0,NA,Species,1953,NA,Motupiko,Nelson- Tasman,NN,Europe,Palearctic,No,o-oligophagous,Oligophagous,parasitoid,Parasitoid,4,NA,NA,NA,"Edney-Browne, 2018",NA
Diptera,Sphaeroceridae,Spelobia,bifrons,Spelobia bifrons,Spelobia bifrons,0,146082,Species,1976,Schizophora,Little Barrier Is.,Waikato,CL,NA,Cosmopolitan,Yes,polyphagous,Polyphagous,sap/cop/h,Saprophagous,1.2,NA,NA,NA,"Edney-Browne, 2018",NA
Diptera,Sphaeroceridae,Spelobia,luteilabris,Spelobia luteilabris,Spelobia luteilabris,0,146099,Species,1949,Schizophora,Auckland,Auckland,AK,NA,Cosmopolitan,Yes,polyphagous,Polyphagous,omnivore,Omnivore,2,NA,NA,NA,"Edney-Browne, 2018",NA
Diptera,Sphaeroceridae,Spelobia,pseudosetaria,Spelobia pseudosetaria,Spelobia pseudosetaria,0,NA,Species,NA,Schizophora,NA,NA,NA,NA,Cosmopolitan,Yes,polyphagous,Polyphagous,sap/h,Saprophagous,1.7,NA,NA,NA,"Edney-Browne, 2018",NA
Coleoptera,Ptinidae,Sphaericus,gibboides,Sphaericus gibboides,Sphaericus gibboides,0,696993,Species,1971,Bostrichoidea,Nelson,Nelson- Tasman,NN,Mediterranean,Palearctic,Yes,polyphagous,Polyphagous,stored products,Stored products,2,NA,NA,NA,"Edney-Browne, 2018",NA
Coleoptera,Hydrophilidae,Sphaeridium,lunatum,Sphaeridium lunatum,Sphaeridium lunatum,0,112937,Species,1922,Hydrophiloidea,Kapiti island,NA,NA,Europe,Palearctic,Yes,NA,NA,copraphagous,Copraphagous,6.5,NA,NA,NA,"Edney-Browne, 2018",NA
Diptera,Sphaeroceridae,Sphaerocera,curvipes,Sphaerocera curvipes,Sphaerocera curvipes,0,145787,Species,1948,Schizophora,Auckland,Auckland,AK,NA,Cosmopolitan,Yes,polyphagous,Polyphagous,omnivore,Omnivore,5,NA,NA,NA,"Edney-Browne, 2018",NA
Coleoptera,Clambidae,Sphaerothorax,tierensis,Sphaerothorax tierensis,Sphaerothorax tierensis,0,NA,Species,1969,Scarabaeoidea,Marlborough,Marlborough,MB,Australia,Australasia,No,NA,NA,herbivore,Herbivore,1.5,NA,NA,NA,"Edney-Browne, 2018",NA
Coleoptera,Curculionidae,Sphenophorus,brunnipennis,Sphenophorus brunnipennis,Sphenophorus brunnipennis,0,NA,Species,1928,Curculionoidea,Whangerai,Northland,ND,S. America,Neotropic,No,NA,NA,herbivore,Herbivore,10,NA,NA,NA,"Edney-Browne, 2018",NA
Lepidoptera,Oecophoridae,Sphyrelata,amotella,Sphyrelata amotella,Sphyrelata amotella,0,NA,Species,1955,NA,Auckland,Auckland,AK,Australia,Australasia,No,Detritus,Polyphagous,herbivore,Herbivore,15,NA,NA,NA,"Edney-Browne, 2018",NA
Hemiptera,Pseudococcidae,Spilococcus,mamillariae,Spilococcus mamillariae,Spilococcus mamillariae,0,NA,Species,1933,Coccoidea,Nelson,Nelson- Tasman,NN,Europe,Palearctic,Yes,polyphagous,Polyphagous,herbivore,Herbivore,2,NA,NA,NA,"Edney-Browne, 2018",NA
Diptera,Phoridae,Spiniphora,bergistammi,Spiniphora bergistammi,Spiniphora bergistammi,0,NA,Species,NA,Aschiza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"Edney-Browne, 2018",NA
Lepidoptera,Noctuidae,Spodoptera,litura,Spodoptera litura,Spodoptera litura,0,941218,Species,1955,Noctuoidea,Nelson,Nelson- Tasman,NN,Asia,Oriental,No,polyphagous,Polyphagous,herbivore,Herbivore,35,NA,NA,NA,"Edney-Browne, 2018",NA
Lepidoptera,Crambidae,Spoladea,recurvalis,Spoladea recurvalis,Spoladea recurvalis,0,NA,Species,NA,NA,NA,NA,NA,Pantropical,Cosmopolitan,No,polyphagous,Polyphagous,herbivore,Herbivore,NA,NA,NA,NA,"Edney-Browne, 2018",NA
Lepidoptera,Stathmopodidae,Stathmopoda,cephalaea,Stathmopoda cephalaea,Stathmopoda cephalaea,0,NA,Species,1999,NA,Auckland,Auckland,AK,Australia,Australasia,No,g-oligophagous,Oligophagous,herbivore,Herbivore,14,NA,NA,NA,"Edney-Browne, 2018",NA
Lepidoptera,Stathmopodidae,Stathmopoda,NA,Stathmopoda melanochra,NA,NA,NA,Species,1932,NA,NA,Auckland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,"Cameron, 1989",NA
Coleoptera,Anobiidae,Stegobium,paniceum,Stegobium paniceum,Stegobium paniceum,0,114469,Species,1911,Bostrychoidea,Methven,Canterbury,MC,NA,Cosmopolitan,Yes,polyphagous,Polyphagous,stored products,Stored products,3.5,NA,NA,NA,"Edney-Browne, 2018",NA
Lepidoptera,Lyonetiidae,Stegommata,leptomitella,Stegommata leptomitella,Stegommata leptomitella,0,NA,Species,1971,NA,NA,NA,NA,Australia,Australasia,No,monophagous,Monophagous,herbivore,Herbivore,8,NA,NA,NA,"Edney-Browne, 2018",NA
Lepidoptera,Lyonetiidae,Stegommata,sulfuratella,Stegommata sulfuratella,Stegommata sulfuratella,0,NA,Species,1999,Yponomeutoidea,Auckland,Auckland,AK,Australia,Australasia,No,g-oligophagous,Oligophagous,herbivore,Herbivore,5,NA,NA,NA,"Edney-Browne, 2018",NA
Thysanoptera,Thripidae,Stenchaetothrips,NA,Stenchaetothrips martini,NA,NA,NA,Species,2016,NA,NA,North Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mound, 2017",NA
Diptera,Cecidomyiidae,Stenodiplosis,geniculati,Stenodiplosis geniculati,Stenodiplosis geniculati,0,124653,Species,1916,Nematocera,NA,NA,NA,Europe,Palearctic,No,g-oligophagus,Oligophagous,herbivore,Herbivore,NA,NA,NA,NA,"Edney-Browne, 2018",NA
Hemiptera,Reduviidae,Stenolemus,fraterculus,Stenolemus fraterculus,Stenolemus fraterculus,0,1070190,Species,1941,Cimicomorpha,Gisborne,Gisborne,GB,Australia,Australasia,No,NA,NA,predator,Predator,9,NA,NA,NA,"Edney-Browne, 2018",NA
Coleoptera,Carabidae,Stenolophus,piceus,Stenolophus piceus,Egadroma picea,1,NA,Species,1917,NA,Kaitaia,Northland,ND,"Australia, New Caledonia, Pacific Is.",Australasia/Oceania,Yes,NA,NA,predator,Predator,5.81,NA,NA,NA,"Edney-Browne, 2018",NA
Coleoptera,Curculionidae,Stenoscelis,hylastoides,Stenoscelis hylastoides,Stenoscelis hylastoides,0,NA,Species,1941,Curculionoidea,Auckland,Auckland,AK,Sth Africa,Afrotropic,No,polyphagous,Polyphagous,herbivore,Herbivore,4,NA,NA,NA,"Edney-Browne, 2018",NA
Hemiptera,Miridae,Stenotus,binotatus,Stenotus binotatus,Stenotus binotatus,0,105389,Species,1910,Miroidea,Wellington,Wellington,WN,Europe,Palearctic,Yes,f-oligophagous,Oligophagous,herbivore,Herbivore,6.5,NA,NA,NA,"Edney-Browne, 2018",NA
Hemiptera,Tingidae,Stephanitis,rhododendri,Stephanitis rhododendri,Stephanitis rhododendri,0,104377,Species,1956,Lygaeoidea,Kaikohe & Christchurch,NA,ND/MC,N. America,Nearctic,Yes,f-oligophagous,Oligophagous,herbivore,Herbivore,3.5,NA,NA,NA,"Edney-Browne, 2018",NA
Hymenoptera,Mymaridae,Stephanodes,reduvioli,Stephanodes reduvioli,Stephanodes reduvioli,0,NA,Species,1959,NA,>1 loc,NA,NA,C,Cosmopolitan,Yes,o-oligophagous,Oligophagous,parasitoid,Parasitoid,1,NA,NA,NA,"Edney-Browne, 2018",NA
Lepidoptera,Pyralidae,Stericta,NA,Stericta carbonalis,NA,NA,NA,Species,2009,NA,NA,MC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoare, 2018",NA
Coleoptera,Curculionidae,Steriphus,diversipes,Steriphus diversipes,Steriphus diversipes,0,NA,Species,1914,Curculionoidea,Nelson,Nelson- Tasman,NN,Australia,Australasia,No,polyphagous,Polyphagous,herbivore,Herbivore,5,NA,NA,NA,"Edney-Browne, 2018",NA
Lepidoptera,Nepticulidae,Stigmella,microtheriella,Stigmella microtheriella,Stigmella microtheriella,0,NA,Species,1850,Nepticuloidea,Nelson,Nelson- Tasman,NN,Europe,Palearctic,No,f-oligophagous,Oligophagous,herbivore,Herbivore,NA,NA,NA,NA,"Edney-Browne, 2018",NA
Hymenoptera,Pteromalidae,Stinoplus,etearchus,Stinoplus etearchus,Stinoplus etearchus,0,NA,Species,1965,NA,Mapua,Nelson- Tasman,NN,Europe,Palearctic,No,monophagous,Monophagous,parasitoid,Parasitoid,NA,NA,NA,NA,"Edney-Browne, 2018",NA
Diptera,Muscidae,Stomoxys,calcitrans,Stomoxys calcitrans,Stomoxys calcitrans,0,150287,Species,1849,NA,NA,NA,NA,Eurasian,Palearctic,Yes,polyphagous,Polyphagous,parasite,Parasite,7,NA,NA,NA,"Edney-Browne, 2018",NA
Coleoptera,Curculionidae,Storeus,albosignatus,Storeus albosignatus,Storeus albosignatus,0,NA,Species,1935,Curculionoidea,Whangerai,Northland,ND,Australia,Australasia,No,oligophagous,Oligophagous,herbivore,Herbivore,2.5,NA,NA,NA,"Edney-Browne, 2018",NA
Lepidoptera,Tortricidae,Strepsicrates,infensa,Strepsicrates infensa,Strepsicrates infensa,0,NA,Species,1924,Tortricoidea,Blenheim,Marlborough,MB,Australia,Australasia,No,g-oligophagous,Oligophagous,herbivore,Herbivore,20,NA,NA,NA,"Edney-Browne, 2018",NA
Lepidoptera,Tortricidae,Strepsicrates,macropetana,Strepsicrates macropetana,Strepsicrates macropetana,0,NA,Species,1923,Tortricoidea,Auckland,Auckland,AK,NA,NA,NA,g-oligophagous,Oligophagous,herbivore,Herbivore,16,NA,NA,NA,"Edney-Browne, 2018",NA
Coleoptera,Anthicidae,Stricticollis,tobias,Stricticollis tobias,Stricticollis tobias,0,NA,Species,2004,Tenebrionoidea,Auckland,Auckland,AK,Australia,Australasia,Yes,polyphagous,Polyphagous,saprophagous,Saprophagous,3.7,NA,NA,NA,"Edney-Browne, 2018",NA
Phthiraptera,Philopteridae,Strigiphilus,cursitans,Strigiphilus cursitans,Strigiphilus cursitans,0,NA,Species,1906,Ischnocera,NA,NA,NA,Europe,Palearctic,No,NA,NA,parasite,Parasite,NA,NA,NA,NA,"Edney-Browne, 2018",NA
Hymenoptera,Formicidae,Strumigenys,perplexa,Strumigenys perplexa,Strumigenys perplexa,0,582210,Species,1870,NA,Tairua,Waikato,CL,Australia,Australasia,No,polyphagous,Polyphagous,predator,Predator,2,NA,NA,NA,"Edney-Browne, 2018",NA
Hymenoptera,Formicidae,Strumigenys,xenos,Strumigenys xenos,Strumigenys xenos,0,582264,Species,1959,NA,Paihia,Northland,ND,Australia,Australasia,No,polyphagous,Polyphagous,predator,Predator,2,NA,NA,NA,"Edney-Browne, 2018",NA
Phthiraptera,Philopteridae,Sturnidoecus,sturni,Sturnidoecus sturni,Sturnidoecus sturni,0,NA,Species,1862,Ischnocera,NA,NA,NA,Europe,Palearctic,Yes,monophagous,Monophagous,parasite,Parasite,NA,NA,NA,NA,"Edney-Browne, 2018",NA
Coleoptera,Staphylinidae,Sunius,debilicornis,Sunius debilicornis,Sunius debilicornis,0,186559,Species,1949,Staphylinoidea,Auckland,Auckland,AK,C,Cosmopolitan,Yes,polyphagous,Polyphagous,omnivore,Omnivore,NA,NA,NA,NA,"Edney-Browne, 2018",NA
Coleoptera,Staphylinidae,Sunius,propinquus,Sunius propinquus,Sunius propinquus,0,NA,Species,1911,Staphylinoidea,Methven,Canterbury,MC,N. America & Europe,Holarctic,Yes,NA,NA,saprophagous,Saprophagous,3,NA,NA,NA,"Edney-Browne, 2018",NA
Blattodea,Blattellidae,Supella,longipalpa,Supella longipalpa,Supella longipalpa,0,102417,Species,NA,NA,NA,NA,NA,NA,Afrotropic,Yes,polyphagous,Polyphagous,saprophagous,Saprophagous,12,NA,NA,NA,"Edney-Browne, 2018",NA
Hymenoptera,Pteromalidae,Sycoscapter,australis,Sycoscapter australis,Sycoscapter australis,0,NA,Species,1995,NA,Auckland,Auckland,AK,Australia,Australasia,No,monophagous,Monophagous,parasitoid,Parasitoid,NA,NA,NA,NA,"Edney-Browne, 2018",NA
Lepidoptera,Gelechiidae,Symmetrischema,NA,Symmetrischema striatella,NA,NA,NA,Species,2006,NA,NA,Auckland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoare, 2018",NA
Lepidoptera,Gelechiidae,Symmetrischema,tangolias,Symmetrischema tangolias,Symmetrischema tangolias,0,NA,Species,NA,Gelechioidea,NA,NA,NA,S. America,Neotropic,Yes,f-oligophagous,Oligophagous,herbivore,Herbivore,20,NA,NA,NA,"Edney-Browne, 2018",NA
Hymenoptera,Eulophidae,Sympiesis,sericeicornis,Sympiesis sericeicornis,Sympiesis sericeicornis,0,NA,Species,2003,NA,Auckland,Auckland,AK,C,Cosmopolitan,Yes,polyphagous,Polyphagous,parasitoid,Parasitoid,3,NA,NA,NA,"Edney-Browne, 2018",NA
Lepidoptera,Sesiidae,Synanthedon,tipuliformis,Synanthedon tipuliformis,Synanthedon tipuliformis,0,NA,Species,1909,Sesioidea,Wallacetown,Southland,SL,Europe,Palearctic,Yes,g-oligophagous,Oligophagous,herbivore,Herbivore,18,NA,NA,NA,"Edney-Browne, 2018",NA
Coleoptera,Lucanidae,Syndesus,cornutus,Syndesus cornutus,Syndesus cornutus,0,NA,Species,1961,Scarabaeoidea,Auckland & Gisborne,NA,GB & AK,Australia,Australasia,No,polyphagous,Polyphagous,herbivore,Herbivore,10,NA,NA,NA,"Edney-Browne, 2018",NA
Hymenoptera,Encyrtidae,Syrphophagus,aphidivorus,Syrphophagus aphidivorus,Syrphophagus aphidivorus,0,NA,Species,2004,NA,Auckland,Auckland,AK,C,Cosmopolitan,Yes,polyphagous,Polyphagous,parasitoid,Parasitoid,1,NA,NA,NA,"Edney-Browne, 2018",NA
Hymenoptera,Eurytomidae,Systole,foeniculi,Systole foeniculi,Systole foeniculi,0,NA,Species,1924,NA,Nelson,Nelson- Tasman,NN,Europe,Palearctic,No,f-oligophagous,Oligophagous,phytophagous-seed predator,Herbivore,NA,NA,NA,NA,"Edney-Browne, 2018",NA
Hymenoptera,Encyrtidae,Tachinaephagus,australiensis,Tachinaephagus australiensis,Tachinaephagus australiensis,0,NA,Species,NA,NA,NA,NA,NA,Australia,Australasia,No,o-oligophagous,Oligophagous,parasitoid,Parasitoid,NA,NA,NA,NA,"Edney-Browne, 2018",NA
Coleoptera,Staphylinidae,Tachyporus,nitidulus,Tachyporus nitidulus,Tachyporus nitidulus,0,NA,Species,1941,Staphylinoidea,Auckland,Auckland,AK,NA,Palearctic,Yes,NA,NA,predator,Predator,2.5,NA,NA,NA,"Edney-Browne, 2018",NA
Coleoptera,Carabidae,Tachys,crypticola,Tachys crypticola,Paratachys crypticola,1,NA,Species,1912,NA,Huia,Auckland,AK,NA,NA,NA,polyphagous,Polyphagous,predator,Predator,2.7,NA,NA,NA,"Edney-Browne, 2018",NA
Lepidoptera,Oecophoridae,Tachystola,acroxantha,Tachystola acroxantha,Tachystola acroxantha,0,NA,Species,1886,NA,NA,NA,NA,Australia,Australasia,No,Detritus,Polyphagous,herbivore,Herbivore,15,NA,NA,NA,"Edney-Browne, 2018",NA
Lepidoptera,Oecophoridae,Tachystola,NA,Tachystola hemisema,NA,NA,NA,Species,2008,NA,NA,Auckland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoare, 2018",NA
Hemiptera,Aphididae,Takecallis,arundinariae,Takecallis arundinariae,Takecallis arundinariae,0,NA,Species,1963,Aphidoidea,Wanganui,Manawatu-Wanganui,WI,NA,NA,NA,f-oligophagous,Oligophagous,herbivore,Herbivore,NA,NA,NA,NA,"Edney-Browne, 2018",NA
Hemiptera,Aphididae,Takecallis,taiwanus,Takecallis taiwanus,Takecallis taiwanus,0,NA,Species,1983,Aphidoidea,Auckland,Auckland,AK,NA,NA,NA,f-oligophagous,Oligophagous,herbivore,Herbivore,NA,NA,NA,NA,"Edney-Browne, 2018",NA
Coleoptera,Staphylinidae,Tasgius,ater,Tasgius ater,Tasgius ater,0,NA,Species,NA,Staphylinoidea,NA,NA,NA,NA,Palearctic,Yes,NA,NA,pr?,Predator,17,NA,NA,NA,"Edney-Browne, 2018",NA
Hemiptera,Miridae,Taylorilygus,apicalis,Taylorilygus apicalis,Taylorilygus apicalis,0,718055,Species,1975,Cimicomorpha,Te Pake,Northland,ND,Pantropical,Cosmopolitan,Yes,polyphagous,Polyphagous,herbivore,Herbivore,3.5,NA,NA,NA,"Edney-Browne, 2018",NA
Hymenoptera,Formicidae,Technomyrmex,albipes,Technomyrmex albipes,Technomyrmex albipes,0,575154,Species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"antmaps, Phillips 2018 has this as not established. Records may have been due to a misidentification of T. jocusus",NA,NA,unknown,NA
Hymenoptera,Formicidae,Technomyrmex,jocosus,Technomyrmex jocosus,Technomyrmex jocosus,0,575179,Species,1921,NA,Nelson,Nelson- Tasman,NN,Australia,Australasia,No,polyphagous,Polyphagous,predator,Predator,3,NA,NA,NA,"Edney-Browne, 2018",NA
Orthoptera,Gryllidae,Teleogryllus,commodus,Teleogryllus commodus,Teleogryllus commodus,0,NA,Species,1921,NA,Auckland,Auckland,AK,"Australia, Pacific Is.",Australasia,No,polyphagous,Polyphagous,herbivore,Herbivore,NA,NA,NA,NA,"Edney-Browne, 2018",NA
Diptera,Chironomidae,Telmatogeton,NA,Telmatogeton trochanteratum,NA,NA,NA,Species,1998,NA,NA,South Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA
Diptera,Sphaeroceridae,Telomerina,flavipes,Telomerina flavipes,Telomerina flavipes,0,146131,Species,1949,Schizophora,Auckland,Auckland,AK,NA,Cosmopolitan,Yes,polyphagous,Polyphagous,carrion,Carrion,1.5,NA,NA,NA,"Edney-Browne, 2018",NA
Coleoptera,Coccinellidae,Telsimia,NA,Telsimia subviridis,NA,NA,NA,Species,2015,NA,NA,Auckland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Surveillance Magazine, 2015",NA
Coleoptera,Tenebrionidae,Tenebrio,molitor,Tenebrio molitor,Tenebrio molitor,0,187243,Species,1936,Cucujoidea,Auckland,Auckland,AK,C,Cosmopolitan,Yes,polyphagous,Polyphagous,stored products,Stored products,15,NA,NA,NA,"Edney-Browne, 2018",NA
Coleoptera,Tenebrionidae,Tenebrio,obscurus,Tenebrio obscurus,Tenebrio obscurus,0,187244,Species,1922,Tenebrionoidea,Auckland,Auckland,AK,C,Cosmopolitan,Yes,polyphagous,Polyphagous,herbivore,Herbivore,15,NA,NA,NA,"Edney-Browne, 2018",NA
Coleoptera,Trogossitidae,Tenebroides,mauritanicus,Tenebroides mauritanicus,Tenebroides mauritanicus,0,113849,Species,1922,Cleroidea,Christchurch,Canterbury,MC,C,Cosmopolitan,Yes,polyphagous,Polyphagous,stored products,Stored products,13,NA,NA,NA,"Edney-Browne, 2018",NA
